"","D3","D2"
"1680",1,3603
"1681",1,3330
"1682",1,3394
"1683",2,3476
"1684",2,3728
"1685",1,4291
"1686",2,3995
"1687",1,3499
"1688",1,2554
"1689",1,3558
"1690",2,3030
"1691",1,2772
"1692",1,3758
"1693",2,3936
"1694",2,3253
"1695",2,1766
"1696",1,2974
"1697",1,5045
"1698",2,2597
"1699",2,845
"1700",1,594
"1701",1,3411
"1702",1,3821
"1703",1,3671
"1704",1,3432
"1705",2,3037
"1706",3,1830
"1707",1,3646
"1708",1,4790
"1709",1,4703
"1710",1,4875
"1711",1,3449
"1712",1,3991
"1713",1,3415
"1714",1,6651
"1715",1,6101
"1716",1,3803
"1717",2,4907
"1718",1,2500
"1719",1,3884
"1720",1,3870
"1721",1,3121
"1722",2,4263
"1723",1,5868
"1724",2,1578
"1725",1,4245
"1726",2,4250
"1727",1,3622
"1728",1,4102
"1729",2,2158
"1730",1,4242
"1731",1,5428
"1732",1,5013
"1733",1,3433
"1734",1,3135
"1735",2,5089
"1736",1,5013
"1737",1,4631
"1738",1,3849
"1739",1,6952
"1740",1,5121
"1741",1,6111
"1742",2,7072
"1743",1,5401
"1744",1,3603
"1745",2,3718
"1746",1,3949
"1747",1,5198
"1748",1,1613
"1749",2,2874
"1750",1,4661
"1751",2,1913
"1752",2,4286
"1753",1,1018
"1754",2,4636
"1755",1,1416
"1756",2,1007
"1757",1,3326
"1758",2,2487
"1759",2,3432
"1760",2,2604
"1761",1,6553
"1762",1,1300
"1763",2,3500
"1764",2,4591
"1765",1,427
"1766",1,4898
"1767",1,4607
"1768",2,832
"1769",1,4070
"1770",2,3943
"1771",2,3344
"1772",1,3311
"1773",1,618
"1774",2,3996
"1775",1,2832
"1776",1,4778
"1777",2,3777
"1778",2,3756
"1779",2,1133
"1780",1,1645
"1781",1,897
"1782",1,4244
"1783",2,4311
"1784",1,4347
"1785",2,217
"1786",1,5091
"1787",1,3471
"1788",1,3633
"1789",1,5709
"1790",1,4694
"1791",1,3904
"1792",1,63
"1793",1,2912
"1794",2,5014
"1795",1,3624
"1796",2,6191
"1797",1,3135
"1798",1,128
"1799",1,374
"1800",1,3067
"1801",2,3828
"1802",1,3239
"1803",1,1179
"1804",1,2694
"1805",1,2204
"1806",2,3966
"1807",2,3305
"1808",1,3439
"1809",1,3966
"1810",1,2241
"1811",1,4233
"1812",1,6285
"1813",1,4125
"1814",2,3254
"1815",1,6304
"1816",1,3473
"1817",1,3054
"1818",2,1427
"1819",1,1592
"1820",2,3049
"1821",1,4100
"1822",2,487
"1823",1,5783
"1824",2,2819
"1825",1,2765
"1826",1,5482
"1827",1,4820
"1828",2,4281
"1829",1,4114
"1830",1,6333
"1831",1,805
"1832",1,4540
"1833",1,5480
"1834",1,3510
"1835",1,784
"1836",2,1035
"1837",2,3768
"1838",2,5575
"1839",1,4346
"1840",1,130
"1841",1,3612
"1842",1,4262
"1843",1,5751
"1844",2,1407
"1845",2,1433
"1846",1,5544
"1847",1,5023
"1848",2,4315
"1849",1,4982
"1850",1,246
"1851",1,3711
"1852",1,5284
"1853",1,3398
"1854",1,2857
"1855",2,3441
"1856",1,6397
"1857",1,2036
"1858",1,3657
"1859",2,992
"1860",1,3806
"1861",1,6215
"1862",1,3480
"1863",1,5813
"1864",2,2491
"1865",2,3034
"1866",2,3192
"1867",2,3192
"1868",1,1715
"1869",1,3615
"1870",2,7284
"1871",2,3162
"1872",2,1807
"1873",1,235
"1874",1,4557
"1875",2,3594
"1876",2,4520
"1877",2,3417
"1878",2,3559
"1879",1,4460
"1880",1,4462
"1881",1,1030
"1882",1,3880
"1883",1,4028
"1884",1,1386
"1885",1,3782
"1886",1,3310
"1887",1,3079
"1888",1,4344
"1889",1,2580
"1890",1,4580
"1891",1,1639
"1892",1,230
"1893",1,3597
"1894",1,3293
"1895",2,1488
"1896",1,2776
"1897",1,3093
"1898",2,3408
"1899",2,1028
"1900",1,3710
"1901",1,4564
"1902",1,4527
"1903",1,281
"1904",1,2320
"1905",2,1168
"1906",2,4027
"1907",1,3062
"1908",2,3905
"1909",1,2842
"1910",1,3814
"1911",1,1078
"1912",1,3201
"1913",1,4175
"1914",1,3871
"1915",1,4569
"1916",1,3573
"1917",2,2908
"1918",2,4028
"1919",2,2773
"1920",1,4402
"1921",1,5836
"1922",1,3859
"1923",1,2533
"1924",1,1707
"1925",1,4068
"1926",1,3857
"1927",2,2164
"1928",1,3982
"1929",2,6086
"1930",2,3596
"1931",1,4062
"1932",1,3712
"1933",1,3828
"1934",2,2879
"1935",2,1939
"1936",1,2964
"1937",2,4873
"1938",1,3938
"1939",1,4358
"1940",1,2424
"1941",1,4275
"1942",2,3402
"1943",1,2160
"1944",1,2439
"1945",2,3052
"1946",2,2411
"1947",1,3493
"1948",1,1929
"1949",1,3839
"1950",2,5975
"1951",2,2342
"1952",1,6783
"1953",2,3859
"1954",1,4320
"1955",1,4114
"1956",1,3984
"1957",1,4174
"1958",1,545
"1959",1,7143
"1960",1,4069
"1961",1,494
"1962",2,5261
"1963",1,4172
"1964",1,3827
"1965",1,2512
"1966",1,3561
"1967",2,552
"1968",1,3670
"1969",2,2844
"1970",1,4630
"1971",1,1745
"1972",1,3589
"1973",1,209
"1974",1,3852
"1975",1,4489
"1976",1,3798
"1977",1,22
"1978",1,5753
"1979",1,3633
"1980",1,3198
"1981",1,657
"1982",1,4363
"1983",1,818
"1984",2,5154
"1985",1,3315
"1986",1,3373
"1987",2,2010
"1988",1,4541
"1989",2,1117
"1990",2,4583
"1991",1,3712
"1992",2,3651
"1993",2,4459
"1994",2,3180
"1995",2,4275
"1996",1,4188
"1997",1,6061
"1998",2,3131
"1999",1,4487
"2000",1,4494
"2001",2,2650
"2002",1,1782
"2003",2,2988
"2004",1,6060
"2005",2,4573
"2006",1,3604
"2007",1,3518
"2008",2,3094
"2009",1,5507
"2010",1,8497
"2011",2,1610
"2012",1,762
"2013",1,4662
"2014",2,3092
"2015",2,3808
"2016",1,2448
"2017",1,300
"2018",2,2888
"2019",3,847
"2020",1,3965
"2021",1,2440
"2022",1,3763
"2023",2,3241
"2024",1,3632
"2025",2,2270
"2026",1,3770
"2027",2,2878
"2028",1,6511
"2029",1,3386
"2030",1,3796
"2031",1,3208
"2032",1,4798
"2033",1,4475
"2034",1,4001
"2035",2,3949
"2036",2,2626
"2037",1,2665
"2038",2,5104
"2039",1,5115
"2040",1,3186
"2041",1,2872
"2042",2,903
"2043",1,3844
"2044",1,2330
"2045",1,5507
"2046",2,5225
"2047",2,3815
"2048",1,4915
"2049",1,3885
"2050",2,1459
"2051",1,1853
"2052",1,5758
"2053",1,4688
"2054",2,972
"2055",1,3661
"2056",1,4247
"2057",1,4490
"2058",2,3033
"2059",2,4334
"2060",2,3873
"2061",1,4730
"2062",1,4852
"2063",2,3706
"2064",1,703
"2065",1,3389
"2066",1,3084
"2067",2,2707
"2068",2,3827
"2069",1,3034
"2070",1,4335
"2071",1,3320
"2072",1,3241
"2073",2,3483
"2074",1,668
"2075",1,1659
"2076",1,977
"2077",1,1280
"2078",1,3484
"2079",2,4816
"2080",1,3030
"2081",1,2136
"2082",1,5574
"2083",1,1073
"2084",2,868
"2085",1,4005
"2086",1,3954
"2087",1,5272
"2088",1,858
"2089",1,544
"2090",2,2285
"2091",1,4144
"2092",1,3836
"2093",2,2428
"2094",2,2746
"2095",1,7699
"2096",1,2687
"2097",1,4461
"2098",1,4750
"2099",2,4741
"2100",2,3045
"2101",2,2625
"2102",1,3234
"2103",1,4159
"2104",1,3836
"2105",1,120
"2106",1,5245
"2107",2,1736
"2108",2,4061
"2109",1,4192
"2110",1,6082
"2111",1,1250
"2112",2,5034
"2113",2,4044
"2114",1,1205
"2115",1,3387
"2116",1,5476
"2117",1,2523
"2118",1,4377
"2119",1,2495
"2120",1,897
"2121",1,2877
"2122",1,5719
"2123",2,3394
"2124",1,2689
"2125",1,2702
"2126",1,2769
"2127",1,2105
"2128",1,3381
"2129",1,2883
"2130",1,5122
"2131",1,4899
"2132",1,2274
"2133",1,4333
"2134",2,3081
"2135",2,4776
"2136",1,3878
"2137",1,3389
"2138",2,4075
"2139",1,5451
"2140",1,4546
"2141",1,3546
"2142",2,3348
"2143",1,4509
"2144",1,5489
"2145",1,5244
"2146",2,3704
"2147",2,4254
"2148",1,3621
"2149",2,5926
"2150",1,4715
"2151",2,3437
"2152",2,2701
"2153",2,1068
"2154",2,604
"2155",2,3793
"2156",2,4301
"2157",1,3976
"2158",1,237
"2159",1,4865
"2160",1,1415
"2161",2,3368
"2162",1,4885
"2163",2,2398
"2164",1,3210
"2165",1,3570
"2166",2,2498
"2167",2,1745
"2168",2,4264
"2169",2,1165
"2170",1,4664
"2171",2,2974
"2172",1,5480
"2173",1,4567
"2174",2,3506
"2175",2,809
"2176",1,4008
"2177",3,5782
"2178",2,3446
"2179",1,389
"2180",1,4152
"2181",1,3644
"2182",1,3136
"2183",1,3487
"2184",1,3421
"2185",1,4897
"2186",1,2302
"2187",1,90
"2188",1,5071
"2189",1,936
"2190",1,2952
"2191",1,880
"2192",1,3859
"2193",1,4368
"2194",2,5153
"2195",2,3712
"2196",2,3005
"2197",1,3448
"2198",1,2328
"2199",2,2701
"2200",1,4159
"2201",1,4172
"2202",1,2602
"2203",1,2699
"2204",1,2807
"2205",2,5312
"2206",1,4950
"2207",1,3582
"2208",1,4973
"2209",1,4760
"2210",2,3962
"2211",2,3602
"2212",1,1374
"2213",2,3283
"2214",1,4139
"2215",1,71
"2216",1,2029
"2217",1,1692
"2218",1,5199
"2219",1,5218
"2220",1,843
"2221",1,6498
"2222",1,2830
"2223",1,4637
"2224",1,3078
"2225",1,3204
"2226",1,4364
"2227",1,4611
"2228",1,6150
"2229",2,4361
"2230",2,6111
"2231",2,3076
"2232",1,2282
"2233",1,7100
"2234",2,480
"2235",1,4458
"2236",2,1386
"2237",1,2735
"2238",2,4368
"2239",1,4403
"2240",1,2461
"2241",1,2011
"2242",1,893
"2243",1,5802
"2244",1,2648
"2245",2,3065
"2246",1,1445
"2247",1,4173
"2248",1,1600
"2249",1,3513
"2250",2,462
"2251",2,3319
"2252",2,3479
"2253",1,4392
"2254",1,3560
"2255",2,4399
"2256",2,1338
"2257",2,2545
"2258",2,810
"2259",2,5677
"2260",2,3089
"2261",1,2568
"2262",1,5432
"2263",2,1226
"2264",1,4460
"2265",1,4110
"2266",1,3528
"2267",2,1667
"2268",1,5853
"2269",1,1673
"2270",1,2468
"2271",2,3013
"2272",2,3395
"2273",1,1156
"2274",1,5999
"2275",2,3385
"2276",1,3498
"2277",1,4008
"2278",1,4721
"2279",1,3843
"2280",2,2903
"2281",2,3114
"2282",1,1212
"2283",2,2366
"2284",1,3194
"2285",1,2078
"2286",2,3213
"2287",1,16157
"2288",2,3322
"2289",1,4499
"2290",2,283
"2291",2,1708
"2292",1,3970
"2293",2,3024
"2294",1,2249
"2295",2,4211
"2296",2,2411
"2297",1,2196
"2298",1,340
"2299",1,4317
"2300",2,3996
"2301",1,3040
"2302",1,4773
"2303",2,3239
"2304",1,1238
"2305",1,4259
"2306",1,4041
"2307",2,1098
"2308",1,4016
"2309",1,1489
"2310",2,2428
"2311",1,4020
"2312",1,598
"2313",1,2865
"2314",2,653
"2315",1,2460
"2316",1,4054
"2317",1,4048
"2318",1,4848
"2319",1,6591
"2320",2,1368
"2321",2,6841
"2322",1,4015
"2323",1,5675
"2324",3,3852
"2325",1,3140
"2326",2,4059
"2327",1,1088
"2328",1,4250
"2329",1,4122
"2330",1,2765
"2331",1,5105
"2332",1,3762
"2333",1,4951
"2334",1,4538
"2335",1,173
"2336",2,3192
"2337",2,3167
"2338",1,5150
"2339",2,3866
"2340",1,4099
"2341",2,4944
"2342",1,4352
"2343",1,2791
"2344",1,5291
"2345",1,1198
"2346",1,4088
"2347",2,1613
"2348",1,3406
"2349",1,3627
"2350",1,3323
"2351",1,909
"2352",2,3794
"2353",1,5127
"2354",1,4896
"2355",2,5662
"2356",1,4227
"2357",2,2853
"2358",1,5667
"2359",1,562
"2360",1,843
"2361",2,4991
"2362",1,3664
"2363",1,3562
"2364",1,2281
"2365",2,3545
"2366",1,2955
"2367",1,4168
"2368",1,4777
"2369",1,3889
"2370",1,3846
"2371",2,2316
"2372",2,2017
"2373",1,802
"2374",1,4866
"2375",1,3777
"2376",1,6477
"2377",1,3623
"2378",1,3833
"2379",1,3817
"2380",1,464
"2381",1,986
"2382",1,4435
"2383",1,2859
"2384",2,2606
"2385",1,4555
"2386",2,3279
"2387",2,2050
"2388",1,4512
"2389",1,3755
"2390",2,3142
"2391",1,3515
"2392",1,895
"2393",1,3224
"2394",2,4216
"2395",1,3951
"2396",2,6344
"2397",2,3408
"2398",1,2967
"2399",1,2708
"2400",1,3477
"2401",2,906
"2402",2,117
"2403",1,5728
"2404",1,3058
"2405",1,3202
"2406",2,3592
"2407",1,7390
"2408",1,3643
"2409",2,2767
"2410",2,3211
"2411",2,4878
"2412",1,3436
"2413",1,4450
"2414",2,3448
"2415",1,2928
"2416",1,2861
"2417",2,2353
"2418",2,3987
"2419",2,2684
"2420",1,5344
"2421",1,3499
"2422",2,3482
"2423",1,4469
"2424",2,2560
"2425",1,1946
"2426",2,1529
"2427",1,4015
"2428",1,5060
"2429",2,3491
"2430",1,4026
"2431",1,2368
"2432",1,6171
"2433",1,2921
"2434",1,4920
"2435",2,2218
"2436",1,3348
"2437",3,1439
"2438",2,2805
"2439",1,2810
"2440",1,3783
"2441",1,2060
"2442",1,3450
"2443",2,1379
"2444",1,2198
"2445",2,2605
"2446",2,1045
"2447",2,2494
"2448",1,5148
"2449",2,4248
"2450",2,4435
"2451",1,4602
"2452",1,3430
"2453",1,3650
"2454",1,1972
"2455",1,2988
"2456",1,4575
"2457",1,3071
"2458",2,5980
"2459",1,3582
"2460",1,2907
"2461",1,3613
"2462",1,1154
"2463",1,3708
"2464",1,2856
"2465",2,3021
"2466",1,3384
"2467",1,3132
"2468",1,3034
"2469",1,4063
"2470",1,4465
"2471",2,3827
"2472",1,3571
"2473",1,4392
"2474",1,3292
"2475",1,2888
"2476",1,4198
"2477",2,2447
"2478",1,460
"2479",1,4054
"2480",2,2983
"2481",2,4439
"2482",1,4314
"2483",1,1002
"2484",2,70
"2485",1,2829
"2486",2,651
"2487",1,3627
"2488",2,1675
"2489",1,5609
"2490",2,1662
"2491",1,4743
"2492",1,4945
"2493",1,3091
"2494",1,3820
"2495",1,3099
"2496",2,2796
"2497",1,2324
"2498",2,3898
"2499",2,4263
"2500",2,4290
"2501",1,3095
"2502",1,3768
"2503",1,2421
"2504",1,5886
"2505",1,4427
"2506",2,3062
"2507",2,1571
"2508",1,3692
"2509",1,4251
"2510",1,4852
"2511",1,3132
"2512",2,4342
"2513",1,2709
"2514",2,4408
"2515",2,2779
"2516",1,6067
"2517",2,3142
"2518",1,3927
"2519",2,2041
"2520",1,4156
"2521",1,2972
"2522",2,2838
"2523",2,3071
"2524",1,4727
"2525",2,5451
"2526",2,2649
"2527",2,5089
"2528",1,3387
"2529",1,2754
"2530",1,2882
"2531",2,2709
"2532",2,4363
"2533",1,4266
"2534",1,4691
"2535",2,349
"2536",2,1553
"2537",2,4861
"2538",2,1004
"2539",2,3774
"2540",1,1314
"2541",1,4625
"2542",1,2219
"2543",1,1487
"2544",2,3318
"2545",1,1203
"2546",1,2932
"2547",1,707
"2548",2,5593
"2549",1,4887
"2550",2,894
"2551",2,4081
"2552",1,2671
"2553",2,3335
"2554",1,4689
"2555",1,3543
"2556",1,655
"2557",1,2537
"2558",1,3437
"2559",2,5039
"2560",1,2694
"2561",1,310
"2562",1,2073
"2563",2,2506
"2564",1,3916
"2565",1,537
"2566",2,743
"2567",2,2249
"2568",2,2810
"2569",1,4558
"2570",1,5083
"2571",1,5838
"2572",1,5171
"2573",1,4049
"2574",1,5471
"2575",1,5692
"2576",1,1294
"2577",1,7611
"2578",1,3515
"2579",1,2535
"2580",1,3097
"2581",1,2584
"2582",1,4845
"2583",1,2477
"2584",1,2501
"2585",1,2872
"2586",1,1461
"2587",2,4220
"2588",1,4401
"2589",2,1435
"2590",1,3734
"2591",1,4460
"2592",2,4218
"2593",1,4418
"2594",1,4472
"2595",1,3043
"2596",2,3201
"2597",2,2182
"2598",1,3961
"2599",1,4148
"2600",2,5689
"2601",1,217
"2602",1,4343
"2603",1,4482
"2604",1,3296
"2605",1,4880
"2606",2,2979
"2607",1,3617
"2608",2,6901
"2609",1,662
"2610",1,5294
"2611",1,4354
"2612",1,1332
"2613",2,4109
"2614",1,4162
"2615",1,3295
"2616",2,3605
"2617",1,3031
"2618",1,4012
"2619",1,3980
"2620",2,1745
"2621",1,3962
"2622",1,1200
"2623",2,4620
"2624",1,3861
"2625",2,5445
"2626",2,4110
"2627",1,4790
"2628",1,5587
"2629",2,3258
"2630",1,1385
"2631",1,4921
"2632",1,4244
"2633",1,3488
"2634",2,3908
"2635",1,4484
"2636",2,2703
"2637",1,567
"2638",2,4375
"2639",2,4375
"2640",2,1753
"2641",1,651
"2642",1,1892
"2643",1,1245
"2644",1,2412
"2645",1,3069
"2646",1,4744
"2647",2,5254
"2648",3,5805
"2649",2,3629
"2650",1,3465
"2651",1,3946
"2652",2,3179
"2653",3,2335
"2654",1,1276
"2655",2,2310
"2656",1,3349
"2657",2,2749
"2658",1,490
"2659",2,2792
"2660",2,749
"2661",2,4336
"2662",2,3169
"2663",1,4429
"2664",1,4109
"2665",2,2953
"2666",2,2899
"2667",1,5407
"2668",1,2846
"2669",1,3441
"2670",1,3264
"2671",1,5221
"2672",1,3493
"2673",1,4534
"2674",1,5164
"2675",1,2853
"2676",2,3461
"2677",1,5565
"2678",2,1986
"2679",2,3963
"2680",1,3790
"2681",1,3350
"2682",1,2512
"2683",1,6652
"2684",1,1616
"2685",1,4241
"2686",1,878
"2687",1,4619
"2688",1,3512
"2689",1,3717
"2690",2,3685
"2691",1,3073
"2692",1,16938
"2693",1,744
"2694",1,4143
"2695",2,4452
"2696",1,482
"2697",1,1006
"2698",1,3798
"2699",1,2369
"2700",1,5484
"2701",2,4464
"2702",1,3060
"2703",1,1580
"2704",1,259
"2705",1,4673
"2706",1,3549
"2707",1,342
"2708",2,4070
"2709",1,1509
"2710",1,5660
"2711",1,1258
"2712",2,3137
"2713",1,6644
"2714",2,4011
"2715",1,3132
"2716",2,2400
"2717",1,1398
"2718",1,4620
"2719",1,2790
"2720",1,4336
"2721",1,4682
"2722",1,5774
"2723",1,5234
"2724",1,2954
"2725",2,5783
"2726",1,1874
"2727",1,3124
"2728",1,4944
"2729",1,106
"2730",2,2039
"2731",1,2869
"2732",1,5282
"2733",1,5003
"2734",2,2001
"2735",2,888
"2736",2,3077
"2737",1,3748
"2738",1,691
"2739",2,4611
"2740",1,4850
"2741",2,3339
"2742",1,522
"2743",2,2978
"2744",2,3807
"2745",2,2844
"2746",1,4402
"2747",1,5203
"2748",2,10
"2749",1,1655
"2750",2,1621
"2751",2,5452
"2752",2,1510
"2753",1,3257
"2754",1,3262
"2755",2,3723
"2756",2,1038
"2757",1,5567
"2758",1,3940
"2759",1,3250
"2760",1,3633
"2761",1,5290
"2762",1,4648
"2763",1,4574
"2764",1,3739
"2765",2,4485
"2766",2,4270
"2767",1,4297
"2768",2,1747
"2769",2,4674
"2770",1,3554
"2771",1,3810
"2772",2,1337
"2773",1,4336
"2774",1,2916
"2775",1,3737
"2776",2,3597
"2777",1,3944
"2778",1,2839
"2779",2,2773
"2780",2,3140
"2781",1,3547
"2782",1,2861
"2783",2,2717
"2784",1,3958
"2785",2,4210
"2786",2,3658
"2787",1,3277
"2788",1,2941
"2789",1,2986
"2790",1,2400
"2791",1,1458
"2792",1,2273
"2793",2,3267
"2794",2,3150
"2795",1,3181
"2796",1,5248
"2797",1,3546
"2798",1,4686
"2799",1,519
"2800",1,2585
"2801",1,2873
"2802",2,2526
"2803",2,4388
"2804",1,3821
"2805",1,4567
"2806",1,3291
"2807",1,2330
"2808",2,4693
"2809",1,3700
"2810",2,3801
"2811",2,3661
"2812",2,4308
"2813",2,2257
"2814",1,2989
"2815",1,3237
"2816",2,2955
"2817",1,1357
"2818",1,3643
"2819",1,2145
"2820",2,2818
"2821",1,4256
"2822",1,3017
"2823",1,3022
"2824",1,3131
"2825",1,3457
"2826",1,2545
"2827",1,5015
"2828",2,3772
"2829",2,2282
"2830",1,3107
"2831",1,4921
"2832",3,60
"2833",1,4331
"2834",1,3873
"2835",2,4256
"2836",1,4034
"2837",1,3484
"2838",1,2039
"2839",1,3401
"2840",2,3284
"2841",1,5117
"2842",1,4462
"2843",2,3972
"2844",1,166
"2845",1,6140
"2846",1,3308
"2847",1,4470
"2848",2,6183
"2849",1,2976
"2850",1,5672
"2851",1,1991
"2852",1,4253
"2853",1,4176
"2854",1,4406
"2855",1,2735
"2856",1,1463
"2857",1,2686
"2858",2,2417
"2859",1,3385
"2860",2,3013
"2861",1,379
"2862",2,5088
"2863",2,3765
"2864",1,4350
"2865",1,3704
"2866",2,1666
"2867",1,1901
"2868",1,1518
"2869",1,2452
"2870",2,1394
"2871",2,5208
"2872",2,3153
"2873",1,4476
"2874",1,6010
"2875",1,2727
"2876",1,7311
"2877",2,3273
"2878",1,5911
"2879",1,110
"2880",2,662
"2881",1,5746
"2882",1,5310
"2883",1,4459
"2884",2,5222
"2885",1,4402
"2886",1,3857
"2887",1,1904
"2888",1,3090
"2889",1,2505
"2890",1,6151
"2891",1,4531
"2892",1,4274
"2893",2,1891
"2894",2,3766
"2895",2,2603
"2896",1,3337
"2897",2,2778
"2898",1,3031
"2899",2,3573
"2900",1,2542
"2901",1,4034
"2902",2,4210
"2903",2,3710
"2904",2,2944
"2905",2,2706
"2906",1,3875
"2907",1,3488
"2908",1,4467
"2909",1,2380
"2910",2,5886
"2911",2,2710
"2912",2,5113
"2913",1,4009
"2914",2,3043
"2915",1,3950
"2916",1,2954
"2917",1,3708
"2918",1,2890
"2919",1,3600
"2920",1,4294
"2921",2,4540
"2922",2,716
"2923",2,3791
"2924",1,3763
"2925",2,1538
"2926",1,3465
"2927",1,4096
"2928",2,2166
"2929",1,2599
"2930",1,4638
"2931",1,8317
"2932",1,3867
"2933",2,3556
"2934",1,2521
"2935",1,4925
"2936",2,2495
"2937",2,4709
"2938",2,5499
"2939",1,5457
"2940",2,5243
"2941",2,1875
"2942",1,4816
"2943",2,4232
"2944",1,3897
"2945",1,3815
"2946",2,952
"2947",1,3891
"2948",2,4215
"2949",2,3634
"2950",1,4432
"2951",1,1090
"2952",1,3285
"2953",1,3861
"2954",2,4298
"2955",1,4122
"2956",1,3717
"2957",1,3494
"2958",1,6412
"2959",1,650
"2960",2,729
"2961",2,4183
"2962",2,3999
"2963",1,2982
"2964",2,2655
"2965",1,5784
"2966",1,705
"2967",1,4838
"2968",1,552
"2969",1,2577
"2970",1,3491
"2971",2,4763
"2972",1,5702
"2973",2,853
"2974",1,3624
"2975",1,3886
"2976",2,4392
"2977",2,3108
"2978",1,4574
"2979",2,2181
"2980",2,4211
"2981",1,2903
"2982",2,1033
"2983",1,5861
"2984",2,385
"2985",1,2062
"2986",1,1371
"2987",1,3791
"2988",1,4318
"2989",1,149
"2990",1,4329
"2991",1,8457
"2992",1,2435
"2993",1,1155
"2994",1,390
"2995",2,5365
"2996",1,3673
"2997",1,430
"2998",1,4506
"2999",2,815
"3000",2,2002
"3001",1,4271
"3002",1,2088
"3003",1,6590
"3004",1,3571
"3005",1,183
"3006",1,1533
"3007",2,4809
"3008",1,3426
"3009",2,4669
"3010",2,1991
"3011",1,3576
"3012",1,2994
"3013",2,598
"3014",1,559
"3015",2,2293
"3016",2,2384
"3017",1,4447
"3018",1,2064
"3019",1,4018
"3020",2,2690
"3021",2,1895
"3022",2,5335
"3023",1,6407
"3024",1,3260
"3025",1,4049
"3026",1,3601
"3027",2,3694
"3028",2,3122
"3029",1,3583
"3030",1,9668
"3031",1,4245
"3032",2,4953
"3033",2,5869
"3034",1,4173
"3035",1,5767
"3036",2,3963
"3037",1,5567
"3038",1,3616
"3039",2,3519
"3040",1,279
"3041",1,4982
"3042",1,2757
"3043",1,4224
"3044",1,4082
"3045",1,357
"3046",1,3135
"3047",2,4989
"3048",1,5289
"3049",1,5278
"3050",1,3670
"3051",1,6449
"3052",1,4655
"3053",2,2900
"3054",1,1758
"3055",1,612
"3056",2,2713
"3057",2,5944
"3058",1,3179
"3059",1,645
"3060",1,2976
"3061",2,6543
"3062",1,4072
"3063",2,4405
"3064",1,500
"3065",1,5519
"3066",1,5074
"3067",1,349
"3068",1,5333
"3069",1,5582
"3070",1,3427
"3071",2,3872
"3072",2,585
"3073",1,3135
"3074",1,3554
"3075",2,1458
"3076",1,4583
"3077",1,4905
"3078",1,123
"3079",1,897
"3080",1,6978
"3081",1,3745
"3082",1,1128
"3083",2,1452
"3084",2,3394
"3085",1,5149
"3086",2,1347
"3087",2,2562
"3088",1,1060
"3089",2,2210
"3090",2,6744
"3091",2,1418
"3092",1,3350
